region,season,t_end,date,Rt_mean,Rt_lo,Rt_hi
TX,2019-2020,11,2019-12-14,1.004508480613013,0.9788432655278605,1.0305012039206223
TX,2019-2020,12,2019-12-21,1.1417067957317006,1.1143925084098865,1.1693471865590663
TX,2019-2020,13,2019-12-28,1.07207926753154,1.0472489639983735,1.0971964513349552
TX,2019-2020,14,2020-01-04,1.116825481441931,1.0923136581588444,1.1416055082990884
TX,2019-2020,15,2020-01-11,1.054902903554544,1.0323167914829454,1.077730034977671
TX,2019-2020,16,2020-01-18,1.0925062498645022,1.0701023917312789,1.1151389870683464
TX,2019-2020,17,2020-01-25,1.0612859411203341,1.0401259719660987,1.0826560257732425
TX,2019-2020,18,2020-02-01,1.0867956794608085,1.065985758466939,1.1078039728947489
TX,2019-2020,19,2020-02-08,1.0027581178308955,0.9835573447671168,1.0221419239876413
TX,2019-2020,20,2020-02-15,0.9652910971088764,0.9464792378178437,0.984285500422698
TX,2019-2020,21,2020-02-22,0.9075081805190263,0.8889581616274516,0.9262470890382539
TX,2019-2020,22,2020-02-29,0.9263467059548104,0.9067099512880089,0.9461909046571503
TX,2019-2020,23,2020-03-07,0.9169592381385357,0.8966904147640042,0.9374514392413827
TX,2019-2020,24,2020-03-14,0.8547688443341626,0.8343711901377138,0.8754093992480976
TX,2019-2020,25,2020-03-21,0.9143366867141299,0.8915875923575672,0.9373683741597317
TX,2019-2020,26,2020-03-28,0.7229998996750987,0.7018975409938799,0.7444104403548196
TX,2019-2020,27,2020-04-04,0.6783083146676595,0.6544585394663988,0.7025789523534602
TX,2019-2020,28,2020-04-11,0.4761497935901415,0.45216559453100863,0.5007450559326146
TX,2019-2020,29,2020-04-18,0.6395392351339155,0.6000804776651053,0.6802366366080494
TX,2019-2020,30,2020-04-25,0.7975555201755528,0.743004015075586,0.8540120404942751
TX,2019-2020,31,2020-05-02,0.7225633453320803,0.6648011565399942,0.7826974324418279
TX,2019-2020,32,2020-05-09,0.8584650744363806,0.7849296848554773,0.9352458969398528
TX,2019-2020,33,2020-05-16,0.8711091796417252,0.7914289480484655,0.954556251743161
TX,2019-2020,34,2020-05-23,1.0515323957241165,0.957821224641204,1.1495544191125704
TX,2019-2020,35,2020-05-30,0.9709374473388348,0.8830031783969926,1.0629857127867322
TX,2019-2020,36,2020-06-06,1.0789925838431493,0.984804175504995,1.1774209027169655
TX,2019-2020,37,2020-06-13,1.0583288199529677,0.9682860802790942,1.1523174544301487
TX,2019-2020,38,2020-06-20,1.252199781774894,1.1566123819357652,1.351528159932985
TX,2019-2020,39,2020-06-27,1.2625510752354165,1.176248064202682,1.351865977019174
TX,2019-2020,40,2020-07-04,1.016860107795157,0.9476505936583657,1.0884742050796714
TX,2019-2020,41,2020-07-11,1.0913093457931278,1.0201088161978054,1.164877691405808
TX,2019-2020,42,2020-07-18,0.9485650870676151,0.8849334742257392,1.0143745371895
TX,2019-2020,43,2020-07-25,1.1128041016025993,1.042011375650731,1.1858904362243585
TX,2019-2020,44,2020-08-01,0.8437316835936703,0.785256129598792,0.9042773631927326
TX,2019-2020,45,2020-08-08,0.8979289761545551,0.8324961481222243,0.9658019427628446
TX,2019-2020,46,2020-08-15,0.8557878154670386,0.7885627258028249,0.9257234885129387
TX,2019-2020,47,2020-08-22,0.8241877423485712,0.753171556303948,0.8983575379847089
TX,2019-2020,48,2020-08-29,0.6831028707876694,0.6124144267556783,0.7575964085124333
TX,2019-2020,49,2020-09-05,0.699545726938427,0.6140070010031797,0.7905813725996534
TX,2019-2020,50,2020-09-12,1.3506122192231138,1.2085963450689445,1.5004029047298704
TX,2019-2020,51,2020-09-19,1.1224225456322254,1.010213818554356,1.2404553614427802
TX,2019-2020,52,2020-09-26,2.173761288256565,2.0247098015956726,2.32803127096404
TX,2020-2021,4,2020-10-24,1.0370024573735614,0.993232751252472,1.081702685965328
TX,2020-2021,5,2020-10-31,0.9864811892305656,0.9445380861643718,1.0293226733118972
TX,2020-2021,6,2020-11-07,1.0767883841505244,1.0326536784709233,1.1218336706718663
TX,2020-2021,7,2020-11-14,1.192627871823604,1.1477650848981835,1.2383386846531412
TX,2020-2021,8,2020-11-21,1.0873342923510894,1.0479817118359172,1.1274020438093615
TX,2020-2021,9,2020-11-28,0.9666429762373251,0.93101517681675106,1.0029303830215883
TX,2020-2021,10,2020-12-05,0.91119927169041115,0.8760494178202687,0.947030816365168
TX,2020-2021,11,2020-12-12,0.9568600066885664,0.9191896998193917,0.9952762114583548
TX,2020-2021,12,2020-12-19,0.931887115238825,0.8939173081841717,0.9706355827463388
TX,2020-2021,13,2020-12-26,0.9662013673954192,0.9261996880125841,1.0070368604318678
TX,2020-2021,14,2021-01-02,0.955992908445926,0.9155380379407342,0.9973101032249373
TX,2020-2021,15,2021-01-09,1.1101311489684407,1.0655460673727537,1.1556172002182137
TX,2020-2021,16,2021-01-16,0.9250854121503914,0.8864003723172373,0.964585113141595
TX,2020-2021,17,2021-01-23,1.0099886636486446,0.9680129939153369,1.0528427375581304
TX,2020-2021,18,2021-01-30,0.8730494322904908,0.8342300761012896,0.9127391885208941
TX,2020-2021,19,2021-02-06,1.3396430634903467,1.288216615243753,1.392061933468092
TX,2020-2021,20,2021-02-13,0.7790938791160711,0.7451004178232102,0.8138349535559117
TX,2020-2021,21,2021-02-20,0.7144488809402432,0.6778186294697565,0.7520294950269497
TX,2020-2021,22,2021-02-27,0.4701657557793821,0.43543677741815695,0.5062082197710819
TX,2020-2021,23,2021-03-06,1.260753417917837,1.179093379928624,1.3451087817845753
TX,2020-2021,24,2021-03-13,1.355204111954856,1.2792903880169217,1.4332749921655756
TX,2020-2021,25,2021-03-20,1.0171474537394207,0.9603816445294829,1.075520162721375
TX,2020-2021,26,2021-03-27,1.0359929812684023,0.9791483559401375,1.0944188909351342
TX,2020-2021,27,2021-04-03,1.161643822368754,1.1023927734032872,1.2224239879072472
TX,2020-2021,28,2021-04-10,1.2106859224929618,1.1543497533140956,1.2683454120948339
TX,2020-2021,29,2021-04-17,1.1816765793732444,1.1308877403357953,1.23356535835742
TX,2020-2021,30,2021-04-24,1.0603535803751682,1.0159608452196476,1.105682273925154
TX,2020-2021,31,2021-05-01,1.012892366472424,0.9707096927181578,1.0559596249904208
TX,2020-2021,32,2021-05-08,1.0044246957638454,0.9626707821151375,1.0470525757688998
TX,2020-2021,33,2021-05-15,1.0721874207142443,1.029117101165856,1.1161282881978116
TX,2020-2021,34,2021-05-22,1.012523856024502,0.9720472572084738,1.0538145343618457
TX,2020-2021,35,2021-05-29,0.9900574648093433,0.9502694633694305,1.0306500195826604
TX,2020-2021,36,2021-06-05,0.976810767748624,0.9370971337122496,1.0173370148478775
TX,2020-2021,37,2021-06-12,0.9494965191040551,0.9098997875826744,0.9899247702935475
TX,2020-2021,38,2021-06-19,1.0294979447778565,0.987208028639546,1.072662354693379
TX,2020-2021,39,2021-06-26,1.0224935910139812,0.9809226566848486,1.0649151421423972
TX,2020-2021,40,2021-07-03,1.0226022220138942,0.9814626296692979,1.0645746009082633
TX,2020-2021,41,2021-07-10,1.0656240040281335,1.0240594635021287,1.1080037946313508
TX,2020-2021,42,2021-07-17,1.0983524647035579,1.0574072898430378,1.1400645250729278
TX,2020-2021,43,2021-07-24,1.1955997896058996,1.1547384679079953,1.2371616313590452
TX,2020-2021,44,2021-07-31,1.153562284948181,1.1167283028542627,1.190985575953669
TX,2020-2021,45,2021-08-07,1.1124583503261314,1.0786887900614606,1.1467411350161554
TX,2020-2021,46,2021-08-14,1.072451042179454,1.0409515412453745,1.1044135141767046
TX,2020-2021,47,2021-08-21,1.0181528022420383,0.9884788026897308,1.0482595282302463
TX,2020-2021,48,2021-08-28,1.0956859781508492,1.0651577425361751,1.1266395280706663
TX,2020-2021,49,2021-09-04,1.0518599918673048,1.0232348935893727,1.0808744816966778
TX,2020-2021,50,2021-09-11,0.9866729546065793,0.9596189150563281,1.014097834179574
TX,2020-2021,51,2021-09-18,0.9050284242429028,0.8789573683493389,0.9314751920913411
TX,2020-2021,52,2021-09-25,0.8633769547951866,0.8366699897067966,0.890497648771133
TX,2020-2021,53,2021-10-02,0.9247195868376734,0.8950574910047341,0.9548584566138477
TX,2021-2022,4,2021-10-30,0.9484060734727913,0.9167783800463261,0.9805626256489499
TX,2021-2022,5,2021-11-06,1.0370531065268347,1.0031215260638127,1.071541190043977
TX,2021-2022,6,2021-11-13,1.0846461470050783,1.0505334250801515,1.119296303648555
TX,2021-2022,7,2021-11-20,1.1922358398845758,1.1578237822709407,1.2271448003875594
TX,2021-2022,8,2021-11-27,1.0308722949016773,1.0014814055550656,1.060682320825209
TX,2021-2022,9,2021-12-04,0.976950334078412,0.9487583193211996,1.0055493454261821
TX,2021-2022,10,2021-12-11,0.9668064169922568,0.9384451214961002,0.9955840337307148
TX,2021-2022,11,2021-12-18,1.096457899639205,1.0657452341569937,1.1276007630736364
TX,2021-2022,12,2021-12-25,1.1008795343799807,1.0714331669054027,1.1307195172325741
TX,2021-2022,13,2022-01-01,1.3279435270167452,1.297043636159577,1.3592021096521705
TX,2021-2022,14,2022-01-08,1.3032339536022548,1.2765380914442848,1.33020223952473
TX,2021-2022,15,2022-01-15,1.1871863731232286,1.164770086603784,1.2098133471992534
TX,2021-2022,16,2022-01-22,0.9217401518153349,0.9035682130732392,0.9400904950697568
TX,2021-2022,17,2022-01-29,0.7656473344678325,0.7484345626790184,0.7830530754387804
TX,2021-2022,18,2022-02-05,0.6750977345321347,0.6567417909090062,0.6937031560463371
TX,2021-2022,19,2022-02-12,0.6982797422811146,0.6757653329106447,0.7211579385775819
TX,2021-2022,20,2022-02-19,0.8794794938339492,0.8494634225083159,0.910009435062475
TX,2021-2022,21,2022-02-26,1.0501654114426604,1.0152510672685233,1.085661760491988
TX,2021-2022,22,2022-03-05,1.126295261976037,1.090959656197352,1.1621861795212376
TX,2021-2022,23,2022-03-12,1.1150660714781553,1.0818572393684533,1.1487699213102236
TX,2021-2022,24,2022-03-19,1.0922846773640267,1.0610929858318086,1.1239219092171984
TX,2021-2022,25,2022-03-26,1.0293109015080242,1.0002934739068732,1.0587374353358818
TX,2021-2022,26,2022-04-02,0.9932758082749328,0.9651656985282037,1.0217837906364242
TX,2021-2022,27,2022-04-09,0.9834095662232125,0.955347942451315,1.0118717167042015
TX,2021-2022,28,2022-04-16,0.9667148735401337,0.9386677931211795,0.9951690736556857
TX,2021-2022,29,2022-04-23,0.9534829554322152,0.9251718594060997,0.9822147731254195
TX,2021-2022,30,2022-04-30,1.150905810832855,1.1190585990359376,1.1831936321615208
TX,2021-2022,31,2022-05-07,0.991719557587778,0.9640992946987895,1.0197244626822957
TX,2021-2022,32,2022-05-14,1.1333826897620563,1.1037240750414938,1.1634290497622446
TX,2021-2022,33,2022-05-21,0.8669087520629214,0.8425051853570951,0.8916558680665959
TX,2021-2022,34,2022-05-28,1.142535551087763,1.1125105581585675,1.1729547668706075
TX,2021-2022,35,2022-06-04,0.8810758840994103,0.8563631826043764,0.9061352112027624
TX,2021-2022,36,2022-06-11,0.982987742050029,0.9552444087105683,1.01112267398087
TX,2021-2022,37,2022-06-18,0.8376310896635348,0.8118207449411752,0.8638397026741836
TX,2021-2022,38,2022-06-25,0.9350063199869703,0.9053133612745451,0.9651717124147103
TX,2021-2022,39,2022-07-02,0.9291145933371628,0.8985424042282696,0.9601910778543297
TX,2021-2022,40,2022-07-09,1.0036954167946963,0.9707672700171067,1.0371650808581863
TX,2021-2022,41,2022-07-16,1.0141082629858382,0.9810617683423337,1.047694513862348
TX,2021-2022,42,2022-07-23,1.0439874695750957,1.0106745533946,1.0778329990881619
TX,2021-2022,43,2022-07-30,0.9692666477740021,0.9378299692295539,1.0012143340460227
TX,2021-2022,44,2022-08-06,0.9337362050176298,0.9024189517386103,0.9655801837606078
TX,2021-2022,45,2022-08-13,0.8971105179941353,0.865391970934555,0.929391953842268
TX,2021-2022,46,2022-08-20,0.9832292709957804,0.9482353598326771,1.0188483892859412
TX,2021-2022,47,2022-08-27,1.2867595556739568,1.2463478917314863,1.3278069709147877
TX,2021-2022,48,2022-09-03,1.3312555198082348,1.2948392183679363,1.3681698009784273
TX,2021-2022,49,2022-09-10,1.1678791794760819,1.138176669507947,1.1979589563729636
TX,2021-2022,50,2022-09-17,1.0283114731827838,1.0024569284229843,1.0544906160313319
TX,2021-2022,51,2022-09-24,1.0841482064700436,1.0579505034680334,1.1106618611035362
TX,2021-2022,52,2022-10-01,1.0709472157893585,1.0459010006520963,1.0962856637984042
TX,2022-2023,4,2022-10-29,1.2656196467515457,1.2431848590996888,1.2882522769940978
TX,2022-2023,5,2022-11-05,1.206206153021544,1.1866628447504766,1.2259068677469365
TX,2022-2023,6,2022-11-12,1.098798278537815,1.0817627347403425,1.1159650696146648
TX,2022-2023,7,2022-11-19,0.9149286803222646,0.900079753895742,0.9298974067187574
TX,2022-2023,8,2022-11-26,0.9431696134771783,0.9274351570498586,0.9590345865500344
TX,2022-2023,9,2022-12-03,1.003655142715651,0.9869577290532694,1.0204906762405668
TX,2022-2023,10,2022-12-10,1.0705137624188492,1.0532960943976992,1.087869081174319
TX,2022-2023,11,2022-12-17,0.9386933625213044,0.9230947379474758,0.9544208675104326
TX,2022-2023,12,2022-12-24,0.8484842172139253,0.8332000354452671,0.863905386862279
TX,2022-2023,13,2022-12-31,0.9285862395126424,0.91128201148991,0.9460509615895882
TX,2022-2023,14,2023-01-07,0.8827827653623994,0.8652995820048976,0.9004383809930816
TX,2022-2023,15,2023-01-14,0.9307600829974259,0.9116982799962929,0.950016363200754
TX,2022-2023,16,2023-01-21,0.8035771700929591,0.785250374666429,0.822112429771669
TX,2022-2023,17,2023-01-28,0.8964071534788443,0.8749082013522701,0.9181634250234902
TX,2022-2023,18,2023-02-04,0.8741660908677145,0.8517909126685703,0.8968273145666789
TX,2022-2023,19,2023-02-11,0.9559918321795725,0.9310266786554552,0.9812826902953552
TX,2022-2023,20,2023-02-18,0.930113946950887,0.9049505406494555,0.9556176189634702
TX,2022-2023,21,2023-02-25,1.0126613043145658,0.9854673219719928,1.0402202531755425
TX,2022-2023,22,2023-03-04,0.9939955423802075,0.9672140937999353,1.0211376317705085
TX,2022-2023,23,2023-03-11,1.021374273800562,0.9941437110268604,1.0489676284749692
TX,2022-2023,24,2023-03-18,0.9304915950184087,0.9047693589939712,0.956569339339979
TX,2022-2023,25,2023-03-25,0.8792692180022174,0.8533910185581486,0.9055285564494632
TX,2022-2023,26,2023-04-01,0.9149437950817796,0.8868628514368228,0.9434563005741068
TX,2022-2023,27,2023-04-08,1.014566907087834,0.983694213926252,1.0459099541986538
TX,2022-2023,28,2023-04-15,1.0656871127851841,1.0342544579484523,1.0975837308493577
TX,2022-2023,29,2023-04-22,1.059172356553581,1.02877640201297,1.0900046671287416
TX,2022-2023,30,2023-04-29,1.0427705986611486,1.0134317357010314,1.0725222718184706
TX,2022-2023,31,2023-05-06,1.0337411836807437,1.005110215495609,1.062768627568319
TX,2022-2023,32,2023-05-13,0.9687968097892115,0.9415222512802615,0.9964553753878178
TX,2022-2023,33,2023-05-20,0.909551889116599,0.8827244739740998,0.9367752916224972
WA,2017-2018,4,2017-10-28,1.0883645968706377,0.8751736612353997,1.3244448863180311
WA,2017-2018,5,2017-11-04,1.2468021768850124,1.0256725762806838,1.4891956504856658
WA,2017-2018,6,2017-11-11,1.114349708216205,0.9254000817561263,1.3205917240530578
WA,2017-2018,7,2017-11-18,1.2249335230257208,1.0355390749153306,1.4299987061536343
WA,2017-2018,8,2017-11-25,1.0593976188126029,0.8991835647166101,1.2325528992899872
WA,2017-2018,9,2017-12-02,1.1041849615649768,0.9444361641082833,1.2762324505462213
WA,2017-2018,10,2017-12-09,0.8714402231208811,0.7362635534784752,1.0178411441860709
WA,2017-2018,11,2017-12-16,0.7891848870626177,0.6521187422366903,0.939130584490758
WA,2017-2018,12,2017-12-23,0.7311078616313628,0.5839829926813801,0.8945123246008101
WA,2017-2018,13,2017-12-30,3.7765897490444558,3.3753120994730157,4.200079873695161
WA,2017-2018,14,2018-01-06,1.801419361065137,1.655797298449971,1.9530910761480242
WA,2017-2018,15,2018-01-13,1.5804397911182082,1.4775582842442463,1.686734742514052
WA,2017-2018,16,2018-01-20,1.0468205537476458,0.9797572534368924,1.1160724201730448
WA,2017-2018,17,2018-01-27,1.0882552960961476,1.0213131037877037,1.1572923438136877
WA,2017-2018,18,2018-02-03,0.89645507764147625,0.8381640714729726,0.9566778485026096
WA,2017-2018,19,2018-02-10,0.9106444934204961,0.848740101551089,0.9746969359661346
WA,2017-2018,20,2018-02-17,0.7939815739069361,0.733605421584804,0.8567112076641973
WA,2017-2018,21,2018-02-24,0.8822385813071605,0.8111669835666563,0.956252112233658
WA,2017-2018,22,2018-03-03,0.8444006569698695,0.7706156333021436,0.921510657462745
WA,2017-2018,23,2018-03-10,0.813360859109453,0.7349240575511222,0.8957174370568698
WA,2017-2018,24,2018-03-17,0.837518840080854,0.7497133997867258,0.9301163404064458
WA,2017-2018,25,2018-03-24,0.9659223823700273,0.8631340709668397,1.07440957898891
WA,2017-2018,26,2018-03-31,0.9795851215564751,0.8742203958600145,1.0908581544862046
WA,2017-2018,27,2018-04-07,0.8901227868876417,0.7887296447166142,0.9975579711418902
WA,2017-2018,28,2018-04-14,0.7730893854960466,0.6734219028246407,0.8795345509804109
WA,2017-2018,29,2018-04-21,0.8143254907418036,0.6987743292742195,0.9385882549452141
WA,2017-2018,30,2018-04-28,0.6702836617029219,0.5552744375015924,0.7959563548969208
WA,2017-2018,31,2018-05-05,0.7654756356614609,0.6170814006280139,0.929618863628512
WA,2017-2018,32,2018-05-12,0.7598305349647806,0.5923251782918656,0.9478768268816838
WA,2017-2018,33,2018-05-19,1.0006593805613342,0.7800630781808386,1.2483070826836848
WA,2017-2018,34,2018-05-26,0.8381438903752496,0.6364377955816628,1.0671899944124974
WA,2017-2018,35,2018-06-02,0.590166606390696,0.4087075311481695,0.8044364741247723
WA,2017-2018,36,2018-06-09,0.41149858301902775,0.22497010451600938,0.6534126014481684
WA,2017-2018,37,2018-06-16,1.1522955585994445,0.6586364739390261,1.781752770274456
WA,2017-2018,38,2018-06-23,1.9164677477087881,1.2834885284485542,2.6743181291770357
WA,2017-2018,39,2018-06-30,1.6933968484824635,1.2442443097389675,2.2106954911510597
WA,2017-2018,40,2018-07-07,1.0091390108351277,0.738816587351555,1.3209528846952592
WA,2017-2018,41,2018-07-14,0.8842943835997551,0.6317528723231722,1.178638044704976
WA,2017-2018,42,2018-07-21,0.7613160308165562,0.5136567290082039,1.0569309202289576
WA,2017-2018,43,2018-07-28,0.9816359885440109,0.6574170277140203,1.3698153405161169
WA,2017-2018,44,2018-08-04,0.9208599628450325,0.601536300833528,1.3070874627610105
WA,2017-2018,45,2018-08-11,0.9880354205257175,0.6394044289228736,1.4113136517223344
WA,2017-2018,46,2018-08-18,0.7840124337840209,0.47202670031144833,1.1738630401604728
WA,2017-2018,47,2018-08-25,1.1952981905235898,0.7490870122460425,1.7440884255437645
WA,2017-2018,48,2018-09-01,0.9953818309505856,0.6161570417172588,1.464082388183707
WA,2017-2018,49,2018-09-08,1.3837981090261615,0.9195237939036044,1.941448110835308
WA,2017-2018,50,2018-09-15,1.3723851637495112,0.9662858066644382,1.8486092876365101
WA,2017-2018,51,2018-09-22,1.3930799560793141,1.033970794668888,1.8048910688522861
WA,2017-2018,52,2018-09-29,1.005031387111959,0.7435277529617521,1.305331405538076
WA,2018-2019,4,2018-10-27,1.1045638581088215,0.888199780247258,1.3441579758201445
WA,2018-2019,5,2018-11-03,0.8992822630351005,0.7130749058734132,1.1067643426238631
WA,2018-2019,6,2018-11-10,1.118902824211044,0.8985708453820974,1.363030589671884
WA,2018-2019,7,2018-11-17,0.9898500276670051,0.7928292944064718,1.2084055048455595
WA,2018-2019,8,2018-11-24,1.0432574043900167,0.8389021517570304,1.2695533632118063
WA,2018-2019,9,2018-12-01,1.1223680206369153,0.9132034181141792,1.352778365191593
WA,2018-2019,10,2018-12-08,1.0520187580500384,0.8595755593617247,1.2636106378668912
WA,2018-2019,11,2018-12-15,1.115824419483787,0.9212274958881054,1.328789926755439
WA,2018-2019,12,2018-12-22,1.0015524829222657,0.8261572925986055,1.193579659297799
WA,2018-2019,13,2018-12-29,1.1127402509208228,0.9269423454693347,1.3152577132478875
WA,2018-2019,14,2019-01-05,1.1379192255344444,0.9584598762004727,1.332550919171011
WA,2018-2019,15,2019-01-12,1.3153038426856472,1.1325905135448253,1.511479969588079
WA,2018-2019,16,2019-01-19,1.280596103202136,1.1217606464947636,1.4497952104201839
WA,2018-2019,17,2019-01-26,1.2050725543142555,1.0678037475542148,1.3505212427645066
WA,2018-2019,18,2019-02-02,1.1891932962937006,1.0641505022868674,1.3210816921756328
WA,2018-2019,19,2019-02-09,1.035263133333991,0.9278248722951303,1.1485022447682625
WA,2018-2019,20,2019-02-16,1.1902971659310935,1.076632150816763,1.3095840819853168
WA,2018-2019,21,2019-02-23,1.0024047151760942,0.9064485483370589,1.1031190741638
WA,2018-2019,22,2019-03-02,1.0897213194984219,0.9895974488977564,1.194600773605702
WA,2018-2019,23,2019-03-09,1.083328983197703,0.9873905929449757,1.1836516489794215
WA,2018-2019,24,2019-03-16,1.2230838816132648,1.1247237650426851,1.3255082131923017
WA,2018-2019,25,2019-03-23,1.1543078823620234,1.0674592447816118,1.2445047149167785
WA,2018-2019,26,2019-03-30,0.9116727156701753,0.839703117191045,0.986559167383246
WA,2018-2019,27,2019-04-06,0.7416315787054667,0.6739452931674634,0.8125102444857045
WA,2018-2019,28,2019-04-13,0.6030527534080382,0.5330072796433971,0.6773596431891334
WA,2018-2019,29,2019-04-20,0.6298232253731763,0.5392135099507922,0.7273665342328447
WA,2018-2019,30,2019-04-27,0.664790996778621,0.5493296637789671,0.791101765383101
WA,2018-2019,31,2019-05-04,0.8196748866194095,0.6639392897876658,0.991572438726126
WA,2018-2019,32,2019-05-11,0.8238942244300168,0.6522848162662244,1.0152413641954317
WA,2018-2019,33,2019-05-18,0.9266015063025053,0.7263076664320496,1.1509162966488684
WA,2018-2019,34,2019-05-25,0.9115287677554781,0.7049762829465411,1.1442149347340846
WA,2018-2019,35,2019-06-01,0.9779979985446627,0.7531776301701688,1.231732966883403
WA,2018-2019,36,2019-06-08,1.0905876373775691,0.8485422782156735,1.3625423105394927
WA,2018-2019,37,2019-06-15,0.88197861265746,0.6730425971696099,1.1187266817181256
WA,2018-2019,38,2019-06-22,0.7898095400074807,0.5803223425226753,1.0310804525987707
WA,2018-2019,39,2019-06-29,0.664589949180712,0.4515566266894007,0.9181388482678845
WA,2018-2019,40,2019-07-06,1.2033259021865303,0.8472524847891402,1.6208856650403258
WA,2018-2019,41,2019-07-13,1.111266716196739,0.7939052343819767,1.4811597289491212
WA,2018-2019,42,2019-07-20,1.099824593825979,0.7959485119417493,1.45207024493776
WA,2018-2019,43,2019-07-27,0.8789179911235423,0.618839377222903,1.1839066789550043
WA,2018-2019,44,2019-08-03,0.851523125447198,0.578568650562601,1.1763892346481637
WA,2018-2019,45,2019-08-10,0.9866613551339697,0.6656962730357041,1.3697766128970086
WA,2018-2019,46,2019-08-17,0.6841259816901167,0.4178819227100505,1.0149300913622352
WA,2018-2019,47,2019-08-24,1.535123694454077,1.035741510224774,2.1312039066146773
WA,2018-2019,48,2019-08-31,0.8663149559996107,0.5606333621253585,1.2374476650269643
WA,2018-2019,49,2019-09-07,1.2309738848883272,0.8305329109227907,1.7089543740953113
WA,2018-2019,50,2019-09-14,0.8956581535477659,0.5850736422853673,1.271315499269864
WA,2018-2019,51,2019-09-21,0.8683012025230461,0.544159740794653,1.2669592317736296
WA,2018-2019,52,2019-09-28,1.6403395265664826,1.1425565824119015,2.2267183566818654
WA,2019-2020,4,2019-10-26,1.035923900260443,0.9638988667486644,1.1105071771843875
WA,2019-2020,5,2019-11-02,1.0082997533793483,0.938418666988676,1.0806547389689607
WA,2019-2020,6,2019-11-09,0.9480843699002721,0.8805924991781171,1.0180328549377513
WA,2019-2020,7,2019-11-16,1.1194586522050654,1.0440933643870176,1.197412964273706
WA,2019-2020,8,2019-11-23,1.4205310699766431,1.3398818905438903,1.5035038705066877
WA,2019-2020,9,2019-11-30,1.1697015477699757,1.1079040649960665,1.2331525033787958
WA,2019-2020,10,2019-12-07,1.507921500642541,1.4427131554403636,1.574550921650618
WA,2019-2020,11,2019-12-14,1.3774656020972467,1.3263297069390578,1.4295551787651088
WA,2019-2020,12,2019-12-21,1.411268574129773,1.3668949095667842,1.4563411469547975
WA,2019-2020,13,2019-12-28,1.2548529440009575,1.2194255306930397,1.2907805760257007
WA,2019-2020,14,2020-01-04,1.032538703939762,1.003749380239964,1.061729405697711
WA,2019-2020,15,2020-01-11,0.9104289511277425,0.8838203735592144,0.9374266539073168
WA,2019-2020,16,2020-01-18,0.7597335236693069,0.7343271796410045,0.7855658999788969
WA,2019-2020,17,2020-01-25,0.8481535784826336,0.8175362780908145,0.8793258434353565
WA,2019-2020,18,2020-02-01,0.9839347831524501,0.9482259959885332,1.0202943477773685
WA,2019-2020,19,2020-02-08,1.0198050383335762,0.9831540467796299,1.05711737022446
WA,2019-2020,20,2020-02-15,0.9745569334045716,0.9390654846095008,1.0106974898833305
WA,2019-2020,21,2020-02-22,0.9160756238613444,0.8812447580170266,0.9515721128646794
WA,2019-2020,22,2020-02-29,1.0113543504317917,0.9731682401668089,1.0502650304353491
WA,2019-2020,23,2020-03-07,1.1964697585236157,1.1551196664457783,1.238536847798803
WA,2019-2020,24,2020-03-14,1.1538590100164843,1.1166046562175065,1.191716154373266
WA,2019-2020,25,2020-03-21,1.0065755327383041,0.9741075529908257,1.0395683471158776
WA,2019-2020,26,2020-03-28,0.7533145071078055,0.725349081620623,0.7818014861752032
WA,2019-2020,27,2020-04-04,0.6312567821059522,0.6019911286156172,0.6612072833524641
WA,2019-2020,28,2020-04-11,0.5485868445107097,0.5147056230360877,0.5835327326892968
WA,2019-2020,29,2020-04-18,0.6030431782576908,0.5559031267889181,0.6520743094859911
WA,2019-2020,30,2020-04-25,0.7468079904586326,0.6801123136685421,0.8165785835031604
WA,2019-2020,31,2020-05-02,0.8747376982000379,0.7917094383685713,0.9618465665587266
WA,2019-2020,32,2020-05-09,0.9458244417480384,0.8536949132378419,1.0426068167308502
WA,2019-2020,33,2020-05-16,0.8677121291354339,0.7771393593146848,0.9632051324053027
WA,2019-2020,34,2020-05-23,0.8628240586620866,0.7662045955946652,0.9650976585967921
WA,2019-2020,35,2020-05-30,0.9318638014973143,0.8240156256961162,1.0462481416860663
WA,2019-2020,36,2020-06-06,1.007961437887008,0.891722610221512,1.131218213697954
WA,2019-2020,37,2020-06-13,1.0216426649770025,0.9048616411393079,1.1454085289701361
WA,2019-2020,38,2020-06-20,0.9238167638795611,0.8138989830533776,1.040595318867513
WA,2019-2020,39,2020-06-27,1.015873094682795,0.8959095876535939,1.1432645531618753
WA,2019-2020,40,2020-07-04,1.1082540285684654,0.9835214990172623,1.2403251724156121
WA,2019-2020,41,2020-07-11,1.1397394778215013,1.019001451764621,1.267139650654982
WA,2019-2020,42,2020-07-18,1.0997261278032682,0.9881368323629272,1.2171990224819058
WA,2019-2020,43,2020-07-25,0.9569188808830934,0.8574679101227932,1.0617476258619265
WA,2019-2020,44,2020-08-01,0.9858029022107445,0.8826028074295004,1.0946265132091386
WA,2019-2020,45,2020-08-08,0.8872214879470532,0.7886933130018352,0.991464823996681
WA,2019-2020,46,2020-08-15,0.9881116062220474,0.8778319377864643,1.104821936454147
WA,2019-2020,47,2020-08-22,0.9955094436448266,0.8840318058137052,1.1135107134847377
WA,2019-2020,48,2020-08-29,0.971316512492288,0.8608664063440488,1.0883362525824127
