region,season,epiweek,week_end,num_ili,num_patients,ili
WA,2021-2022,202233,2022-08-20,316,34728,0.909929
WA,2021-2022,202234,2022-08-27,300,35178,0.852806
WA,2021-2022,202235,2022-09-03,279,34877,0.799954
WA,2021-2022,202236,2022-09-10,355,34180,1.03862
WA,2021-2022,202237,2022-09-17,438,35674,1.22778
WA,2021-2022,202238,2022-09-24,513,36561,1.40313
WA,2021-2022,202239,2022-10-01,560,46014,1.21702
WA,2022-2023,202240,2022-10-08,356,33802,1.05319
WA,2022-2023,202241,2022-10-15,495,42077,1.17641
WA,2022-2023,202242,2022-10-22,426,25384,1.67822
WA,2022-2023,202243,2022-10-29,887,43257,2.05054
WA,2022-2023,202244,2022-11-05,1364,47096,2.89621
WA,2022-2023,202245,2022-11-12,2227,47885,4.65073
WA,2022-2023,202246,2022-11-19,3563,47539,7.4949
WA,2022-2023,202247,2022-11-26,5945,45967,12.9332
WA,2022-2023,202248,2022-12-03,6043,51505,11.7328
WA,2022-2023,202249,2022-12-10,5284,49549,10.6642
WA,2022-2023,202250,2022-12-17,4365,48328,9.03203
WA,2022-2023,202251,2022-12-24,2927,40382,7.24828
WA,2022-2023,202252,2022-12-31,1955,41138,4.7523
WA,2022-2023,202301,2023-01-07,1251,42248,2.96109
WA,2022-2023,202302,2023-01-14,819,44142,1.85538
WA,2022-2023,202303,2023-01-21,627,42254,1.48388
WA,2022-2023,202304,2023-01-28,639,44340,1.44114
WA,2022-2023,202305,2023-02-04,623,44457,1.40135
WA,2022-2023,202306,2023-02-11,687,45841,1.49866
WA,2022-2023,202307,2023-02-18,657,45518,1.44339
WA,2022-2023,202308,2023-02-25,569,34949,1.62809
WA,2022-2023,202309,2023-03-04,647,45841,1.4114
WA,2022-2023,202310,2023-03-11,676,46575,1.45142
WA,2022-2023,202311,2023-03-18,718,46700,1.53747
WA,2022-2023,202312,2023-03-25,735,47857,1.53583
WA,2022-2023,202313,2023-04-01,717,47294,1.51605
WA,2022-2023,202314,2023-04-08,648,43970,1.47373
WA,2022-2023,202315,2023-04-15,569,45878,1.24025
WA,2022-2023,202316,2023-04-22,594,46083,1.28898
WA,2022-2023,202317,2023-04-29,548,45809,1.19627
WA,2022-2023,202318,2023-05-06,510,45862,1.11203
WA,2022-2023,202319,2023-05-13,495,45548,1.08677
WA,2022-2023,202320,2023-05-20,492,46732,1.05281
